date,time,week,home_team,home_xg,score,away_xg,away_team
2024-11-30,17:30,13,https://resources.premierleague.com/premierleague/badges/70/t21.png,1.5,2–5,3.5,https://resources.premierleague.com/premierleague/badges/70/t3.png
2024-11-30,15:00,13,https://resources.premierleague.com/premierleague/badges/70/t39.png,0.5,2–4,3.3,https://resources.premierleague.com/premierleague/badges/70/t91.png
2024-12-01,13:30,13,https://resources.premierleague.com/premierleague/badges/70/t8.png,1.6,3–0,1.2,https://resources.premierleague.com/premierleague/badges/70/t7.png
2024-12-01,16:00,13,https://resources.premierleague.com/premierleague/badges/70/t14.png,3.4,2–0,0.8,https://resources.premierleague.com/premierleague/badges/70/t43.png
2024-12-01,13:30,13,https://resources.premierleague.com/premierleague/badges/70/t1.png,1.1,4–0,0.6,https://resources.premierleague.com/premierleague/badges/70/t11.png
2024-12-01,13:30,13,https://resources.premierleague.com/premierleague/badges/70/t6.png,0.8,1–1,1.5,https://resources.premierleague.com/premierleague/badges/70/t54.png
2024-12-03,19:30,14,https://resources.premierleague.com/premierleague/badges/70/t40.png,0.5,0–1,1.6,https://resources.premierleague.com/premierleague/badges/70/t31.png
2024-12-03,20:15,14,https://resources.premierleague.com/premierleague/badges/70/t13.png,1.7,3–1,3.0,https://resources.premierleague.com/premierleague/badges/70/t21.png
2024-12-04,20:15,14,https://resources.premierleague.com/premierleague/badges/70/t3.png,2.1,2–0,0.2,https://resources.premierleague.com/premierleague/badges/70/t1.png
2024-12-04,20:15,14,https://resources.premierleague.com/premierleague/badges/70/t7.png,2.4,3–1,0.9,https://resources.premierleague.com/premierleague/badges/70/t94.png
2024-12-04,19:30,14,https://resources.premierleague.com/premierleague/badges/70/t11.png,1.0,4–0,0.8,https://resources.premierleague.com/premierleague/badges/70/t39.png
2024-12-04,19:30,14,https://resources.premierleague.com/premierleague/badges/70/t43.png,2.4,3–0,1.0,https://resources.premierleague.com/premierleague/badges/70/t17.png
2024-12-04,19:30,14,https://resources.premierleague.com/premierleague/badges/70/t4.png,2.1,3–3,1.9,https://resources.premierleague.com/premierleague/badges/70/t14.png
2024-12-04,19:30,14,https://resources.premierleague.com/premierleague/badges/70/t20.png,1.6,1–5,5.2,https://resources.premierleague.com/premierleague/badges/70/t8.png
2024-12-05,20:15,14,https://resources.premierleague.com/premierleague/badges/70/t91.png,3.5,1–0,0.9,https://resources.premierleague.com/premierleague/badges/70/t6.png
2024-12-05,19:30,14,https://resources.premierleague.com/premierleague/badges/70/t54.png,1.1,3–1,1.4,https://resources.premierleague.com/premierleague/badges/70/t36.png
2024-12-07,15:00,15,https://resources.premierleague.com/premierleague/badges/70/t7.png,2.3,1–0,0.3,https://resources.premierleague.com/premierleague/badges/70/t20.png
2024-12-07,15:00,15,https://resources.premierleague.com/premierleague/badges/70/t94.png,1.2,4–2,1.5,https://resources.premierleague.com/premierleague/badges/70/t4.png
2024-12-07,15:00,15,https://resources.premierleague.com/premierleague/badges/70/t31.png,1.3,2–2,1.4,https://resources.premierleague.com/premierleague/badges/70/t43.png
2024-12-07,17:30,15,https://resources.premierleague.com/premierleague/badges/70/t1.png,1.6,2–3,0.8,https://resources.premierleague.com/premierleague/badges/70/t17.png
2024-12-08,14:00,15,https://resources.premierleague.com/premierleague/badges/70/t54.png,0.2,1–1,1.8,https://resources.premierleague.com/premierleague/badges/70/t3.png
2024-12-08,14:00,15,https://resources.premierleague.com/premierleague/badges/70/t40.png,1.3,1–2,3.2,https://resources.premierleague.com/premierleague/badges/70/t91.png
2024-12-08,14:00,15,https://resources.premierleague.com/premierleague/badges/70/t13.png,1.3,2–2,1.5,https://resources.premierleague.com/premierleague/badges/70/t36.png
2024-12-08,16:30,15,https://resources.premierleague.com/premierleague/badges/70/t6.png,2.8,3–4,2.8,https://resources.premierleague.com/premierleague/badges/70/t8.png
2024-12-09,20:00,15,https://resources.premierleague.com/premierleague/badges/70/t21.png,1.0,2–1,1.4,https://resources.premierleague.com/premierleague/badges/70/t39.png
2024-12-14,15:00,16,https://resources.premierleague.com/premierleague/badges/70/t3.png,1.2,0–0,0.1,https://resources.premierleague.com/premierleague/badges/70/t11.png
2024-12-14,15:00,16,https://resources.premierleague.com/premierleague/badges/70/t14.png,2.1,2–2,1.2,https://resources.premierleague.com/premierleague/badges/70/t54.png
2024-12-14,15:00,16,https://resources.premierleague.com/premierleague/badges/70/t4.png,3.8,4–0,0.2,https://resources.premierleague.com/premierleague/badges/70/t13.png
2024-12-14,17:30,16,https://resources.premierleague.com/premierleague/badges/70/t17.png,1.7,2–1,0.4,https://resources.premierleague.com/premierleague/badges/70/t7.png
2024-12-14,15:00,16,https://resources.premierleague.com/premierleague/badges/70/t39.png,1.3,1–2,1.1,https://resources.premierleague.com/premierleague/badges/70/t40.png
2024-12-15,14:00,16,https://resources.premierleague.com/premierleague/badges/70/t36.png,1.0,1–3,2.2,https://resources.premierleague.com/premierleague/badges/70/t31.png
2024-12-15,19:00,16,https://resources.premierleague.com/premierleague/badges/70/t8.png,2.2,2–1,1.6,https://resources.premierleague.com/premierleague/badges/70/t94.png
2024-12-15,16:30,16,https://resources.premierleague.com/premierleague/badges/70/t43.png,0.9,1–2,2.1,https://resources.premierleague.com/premierleague/badges/70/t1.png
2024-12-15,19:00,16,https://resources.premierleague.com/premierleague/badges/70/t20.png,0.8,0–5,2.3,https://resources.premierleague.com/premierleague/badges/70/t6.png
2024-12-16,20:00,16,https://resources.premierleague.com/premierleague/badges/70/t91.png,1.9,1–1,2.1,https://resources.premierleague.com/premierleague/badges/70/t21.png
2024-12-21,12:30,17,https://resources.premierleague.com/premierleague/badges/70/t7.png,1.6,2–1,1.0,https://resources.premierleague.com/premierleague/badges/70/t43.png
2024-12-21,15:00,17,https://resources.premierleague.com/premierleague/badges/70/t94.png,0.7,0–2,0.9,https://resources.premierleague.com/premierleague/badges/70/t17.png
2024-12-21,17:30,17,https://resources.premierleague.com/premierleague/badges/70/t31.png,1.6,1–5,2.5,https://resources.premierleague.com/premierleague/badges/70/t3.png
2024-12-21,15:00,17,https://resources.premierleague.com/premierleague/badges/70/t40.png,0.7,0–4,2.3,https://resources.premierleague.com/premierleague/badges/70/t4.png
2024-12-21,15:00,17,https://resources.premierleague.com/premierleague/badges/70/t21.png,1.2,1–1,0.9,https://resources.premierleague.com/premierleague/badges/70/t36.png
2024-12-22,14:00,17,https://resources.premierleague.com/premierleague/badges/70/t11.png,1.0,0–0,1.2,https://resources.premierleague.com/premierleague/badges/70/t8.png
2024-12-22,14:00,17,https://resources.premierleague.com/premierleague/badges/70/t54.png,0.9,0–0,0.3,https://resources.premierleague.com/premierleague/badges/70/t20.png
2024-12-22,14:00,17,https://resources.premierleague.com/premierleague/badges/70/t13.png,0.8,0–3,1.1,https://resources.premierleague.com/premierleague/badges/70/t39.png
2024-12-22,14:00,17,https://resources.premierleague.com/premierleague/badges/70/t1.png,2.2,0–3,1.6,https://resources.premierleague.com/premierleague/badges/70/t91.png
2024-12-22,16:30,17,https://resources.premierleague.com/premierleague/badges/70/t6.png,1.3,3–6,5.6,https://resources.premierleague.com/premierleague/badges/70/t14.png
2024-12-26,15:00,18,https://resources.premierleague.com/premierleague/badges/70/t91.png,1.4,0–0,0.4,https://resources.premierleague.com/premierleague/badges/70/t31.png
2024-12-26,15:00,18,https://resources.premierleague.com/premierleague/badges/70/t8.png,1.1,1–2,1.8,https://resources.premierleague.com/premierleague/badges/70/t54.png
2024-12-26,20:00,18,https://resources.premierleague.com/premierleague/badges/70/t14.png,2.0,3–1,0.3,https://resources.premierleague.com/premierleague/badges/70/t13.png
2024-12-26,12:30,18,https://resources.premierleague.com/premierleague/badges/70/t43.png,2.1,1–1,0.7,https://resources.premierleague.com/premierleague/badges/70/t11.png
2024-12-26,15:00,18,https://resources.premierleague.com/premierleague/badges/70/t4.png,2.7,3–0,0.3,https://resources.premierleague.com/premierleague/badges/70/t7.png
2024-12-26,15:00,18,https://resources.premierleague.com/premierleague/badges/70/t17.png,1.1,1–0,0.9,https://resources.premierleague.com/premierleague/badges/70/t6.png
2024-12-26,15:00,18,https://resources.premierleague.com/premierleague/badges/70/t20.png,1.4,0–1,1.7,https://resources.premierleague.com/premierleague/badges/70/t21.png
2024-12-26,17:30,18,https://resources.premierleague.com/premierleague/badges/70/t39.png,0.9,2–0,0.4,https://resources.premierleague.com/premierleague/badges/70/t1.png
2024-12-27,20:15,18,https://resources.premierleague.com/premierleague/badges/70/t3.png,1.8,1–0,0.2,https://resources.premierleague.com/premierleague/badges/70/t40.png
2024-12-27,19:30,18,https://resources.premierleague.com/premierleague/badges/70/t36.png,1.3,0–0,1.1,https://resources.premierleague.com/premierleague/badges/70/t94.png
2024-12-29,15:00,19,https://resources.premierleague.com/premierleague/badges/70/t31.png,2.0,2–1,0.9,https://resources.premierleague.com/premierleague/badges/70/t20.png
2024-12-29,15:00,19,https://resources.premierleague.com/premierleague/badges/70/t11.png,0.9,0–2,1.5,https://resources.premierleague.com/premierleague/badges/70/t17.png
2024-12-29,15:00,19,https://resources.premierleague.com/premierleague/badges/70/t54.png,1.1,2–2,2.0,https://resources.premierleague.com/premierleague/badges/70/t91.png
2024-12-29,14:30,19,https://resources.premierleague.com/premierleague/badges/70/t13.png,1.3,0–2,1.3,https://resources.premierleague.com/premierleague/badges/70/t43.png
2024-12-29,15:00,19,https://resources.premierleague.com/premierleague/badges/70/t6.png,2.2,2–2,0.7,https://resources.premierleague.com/premierleague/badges/70/t39.png
2024-12-29,17:15,19,https://resources.premierleague.com/premierleague/badges/70/t21.png,0.4,0–5,3.1,https://resources.premierleague.com/premierleague/badges/70/t14.png
2024-12-30,19:45,19,https://resources.premierleague.com/premierleague/badges/70/t7.png,1.8,2–2,1.1,https://resources.premierleague.com/premierleague/badges/70/t36.png
2024-12-30,19:45,19,https://resources.premierleague.com/premierleague/badges/70/t40.png,1.6,2–0,2.0,https://resources.premierleague.com/premierleague/badges/70/t8.png
2024-12-30,20:00,19,https://resources.premierleague.com/premierleague/badges/70/t1.png,0.8,0–2,1.9,https://resources.premierleague.com/premierleague/badges/70/t4.png
2025-01-01,17:30,19,https://resources.premierleague.com/premierleague/badges/70/t94.png,0.3,1–3,1.9,https://resources.premierleague.com/premierleague/badges/70/t3.png
2025-01-04,15:00,20,https://resources.premierleague.com/premierleague/badges/70/t7.png,1.4,2–1,0.4,https://resources.premierleague.com/premierleague/badges/70/t13.png
2025-01-04,15:00,20,https://resources.premierleague.com/premierleague/badges/70/t91.png,1.8,1–0,0.7,https://resources.premierleague.com/premierleague/badges/70/t11.png
2025-01-04,17:30,20,https://resources.premierleague.com/premierleague/badges/70/t36.png,1.5,1–1,0.9,https://resources.premierleague.com/premierleague/badges/70/t3.png
2025-01-04,15:00,20,https://resources.premierleague.com/premierleague/badges/70/t31.png,1.1,1–1,1.2,https://resources.premierleague.com/premierleague/badges/70/t8.png
2025-01-04,15:00,20,https://resources.premierleague.com/premierleague/badges/70/t43.png,1.9,4–1,1.4,https://resources.premierleague.com/premierleague/badges/70/t21.png
2025-01-04,15:00,20,https://resources.premierleague.com/premierleague/badges/70/t20.png,0.3,0–5,4.4,https://resources.premierleague.com/premierleague/badges/70/t94.png
2025-01-04,12:30,20,https://resources.premierleague.com/premierleague/badges/70/t6.png,0.9,1–2,2.5,https://resources.premierleague.com/premierleague/badges/70/t4.png
2025-01-05,14:00,20,https://resources.premierleague.com/premierleague/badges/70/t54.png,2.2,2–2,1.5,https://resources.premierleague.com/premierleague/badges/70/t40.png
2025-01-05,16:30,20,https://resources.premierleague.com/premierleague/badges/70/t14.png,2.7,2–2,1.0,https://resources.premierleague.com/premierleague/badges/70/t1.png
2025-01-06,20:00,20,https://resources.premierleague.com/premierleague/badges/70/t39.png,1.5,0–3,2.1,https://resources.premierleague.com/premierleague/badges/70/t17.png
2025-01-14,19:30,21,https://resources.premierleague.com/premierleague/badges/70/t94.png,2.5,2–2,2.2,https://resources.premierleague.com/premierleague/badges/70/t43.png
2025-01-14,19:30,21,https://resources.premierleague.com/premierleague/badges/70/t8.png,2.5,2–2,1.2,https://resources.premierleague.com/premierleague/badges/70/t91.png
2025-01-14,20:00,21,https://resources.premierleague.com/premierleague/badges/70/t17.png,0.3,1–1,2.0,https://resources.premierleague.com/premierleague/badges/70/t14.png
2025-01-14,19:30,21,https://resources.premierleague.com/premierleague/badges/70/t21.png,1.0,3–2,1.7,https://resources.premierleague.com/premierleague/badges/70/t54.png
2025-01-15,20:00,21,https://resources.premierleague.com/premierleague/badges/70/t3.png,1.4,2–1,0.8,https://resources.premierleague.com/premierleague/badges/70/t6.png
2025-01-15,19:30,21,https://resources.premierleague.com/premierleague/badges/70/t11.png,1.1,0–1,1.2,https://resources.premierleague.com/premierleague/badges/70/t7.png
2025-01-15,19:30,21,https://resources.premierleague.com/premierleague/badges/70/t13.png,1.7,0–2,1.8,https://resources.premierleague.com/premierleague/badges/70/t31.png
2025-01-15,19:30,21,https://resources.premierleague.com/premierleague/badges/70/t4.png,2.1,3–0,1.6,https://resources.premierleague.com/premierleague/badges/70/t39.png
2025-01-16,19:30,21,https://resources.premierleague.com/premierleague/badges/70/t40.png,0.3,0–2,1.0,https://resources.premierleague.com/premierleague/badges/70/t36.png
2025-01-16,20:00,21,https://resources.premierleague.com/premierleague/badges/70/t1.png,3.4,3–1,1.4,https://resources.premierleague.com/premierleague/badges/70/t20.png
2025-01-18,17:30,22,https://resources.premierleague.com/premierleague/badges/70/t3.png,1.3,2–2,1.0,https://resources.premierleague.com/premierleague/badges/70/t7.png
2025-01-18,15:00,22,https://resources.premierleague.com/premierleague/badges/70/t94.png,0.7,0–2,3.4,https://resources.premierleague.com/premierleague/badges/70/t14.png
2025-01-18,15:00,22,https://resources.premierleague.com/premierleague/badges/70/t13.png,0.6,0–2,2.0,https://resources.premierleague.com/premierleague/badges/70/t54.png
2025-01-18,12:30,22,https://resources.premierleague.com/premierleague/badges/70/t4.png,0.8,1–4,2.0,https://resources.premierleague.com/premierleague/badges/70/t91.png
2025-01-18,15:00,22,https://resources.premierleague.com/premierleague/badges/70/t21.png,0.3,0–2,1.3,https://resources.premierleague.com/premierleague/badges/70/t31.png
2025-01-19,14:00,22,https://resources.premierleague.com/premierleague/badges/70/t11.png,1.8,3–2,1.1,https://resources.premierleague.com/premierleague/badges/70/t6.png
2025-01-19,16:30,22,https://resources.premierleague.com/premierleague/badges/70/t40.png,0.5,0–6,3.0,https://resources.premierleague.com/premierleague/badges/70/t43.png
2025-01-19,14:00,22,https://resources.premierleague.com/premierleague/badges/70/t1.png,1.5,1–3,1.9,https://resources.premierleague.com/premierleague/badges/70/t36.png
2025-01-19,14:00,22,https://resources.premierleague.com/premierleague/badges/70/t17.png,1.8,3–2,0.9,https://resources.premierleague.com/premierleague/badges/70/t20.png
2025-01-20,20:00,22,https://resources.premierleague.com/premierleague/badges/70/t8.png,3.1,3–1,0.8,https://resources.premierleague.com/premierleague/badges/70/t39.png
2025-01-25,15:00,23,https://resources.premierleague.com/premierleague/badges/70/t91.png,1.7,5–0,1.0,https://resources.premierleague.com/premierleague/badges/70/t17.png
2025-01-25,15:00,23,https://resources.premierleague.com/premierleague/badges/70/t36.png,0.7,0–1,0.8,https://resources.premierleague.com/premierleague/badges/70/t11.png
2025-01-25,15:00,23,https://resources.premierleague.com/premierleague/badges/70/t14.png,2.0,4–1,0.5,https://resources.premierleague.com/premierleague/badges/70/t40.png
2025-01-25,17:30,23,https://resources.premierleague.com/premierleague/badges/70/t43.png,2.2,3–1,1.8,https://resources.premierleague.com/premierleague/badges/70/t8.png
2025-01-25,15:00,23,https://resources.premierleague.com/premierleague/badges/70/t20.png,0.8,1–3,2.9,https://resources.premierleague.com/premierleague/badges/70/t4.png
2025-01-25,15:00,23,https://resources.premierleague.com/premierleague/badges/70/t39.png,0.7,0–1,1.0,https://resources.premierleague.com/premierleague/badges/70/t3.png
2025-01-26,16:30,23,https://resources.premierleague.com/premierleague/badges/70/t7.png,0.9,1–1,1.3,https://resources.premierleague.com/premierleague/badges/70/t21.png
2025-01-26,14:00,23,https://resources.premierleague.com/premierleague/badges/70/t31.png,1.1,1–2,1.3,https://resources.premierleague.com/premierleague/badges/70/t94.png
2025-01-26,19:00,23,https://resources.premierleague.com/premierleague/badges/70/t54.png,0.7,0–1,0.3,https://resources.premierleague.com/premierleague/badges/70/t1.png
2025-01-26,14:00,23,https://resources.premierleague.com/premierleague/badges/70/t6.png,1.0,1–2,1.6,https://resources.premierleague.com/premierleague/badges/70/t13.png
2025-02-01,15:00,24,https://resources.premierleague.com/premierleague/badges/70/t91.png,1.6,0–2,2.5,https://resources.premierleague.com/premierleague/badges/70/t14.png
2025-02-01,15:00,24,https://resources.premierleague.com/premierleague/badges/70/t11.png,2.5,4–0,0.3,https://resources.premierleague.com/premierleague/badges/70/t13.png
2025-02-01,15:00,24,https://resources.premierleague.com/premierleague/badges/70/t40.png,1.8,1–2,0.9,https://resources.premierleague.com/premierleague/badges/70/t20.png
2025-02-01,15:00,24,https://resources.premierleague.com/premierleague/badges/70/t4.png,0.8,1–2,1.6,https://resources.premierleague.com/premierleague/badges/70/t54.png
2025-02-01,12:30,24,https://resources.premierleague.com/premierleague/badges/70/t17.png,3.3,7–0,0.9,https://resources.premierleague.com/premierleague/badges/70/t36.png
2025-02-01,17:30,24,https://resources.premierleague.com/premierleague/badges/70/t39.png,1.6,2–0,0.4,https://resources.premierleague.com/premierleague/badges/70/t7.png
2025-02-02,16:30,24,https://resources.premierleague.com/premierleague/badges/70/t3.png,1.0,5–1,0.8,https://resources.premierleague.com/premierleague/badges/70/t43.png
2025-02-02,14:00,24,https://resources.premierleague.com/premierleague/badges/70/t94.png,2.1,0–2,0.8,https://resources.premierleague.com/premierleague/badges/70/t6.png
2025-02-02,14:00,24,https://resources.premierleague.com/premierleague/badges/70/t1.png,1.1,0–2,2.6,https://resources.premierleague.com/premierleague/badges/70/t31.png
2025-02-03,20:00,24,https://resources.premierleague.com/premierleague/badges/70/t8.png,1.6,2–1,1.2,https://resources.premierleague.com/premierleague/badges/70/t21.png
2025-02-12,19:30,15,https://resources.premierleague.com/premierleague/badges/70/t11.png,1.0,2–2,0.6,https://resources.premierleague.com/premierleague/badges/70/t14.png
2025-02-14,20:00,25,https://resources.premierleague.com/premierleague/badges/70/t36.png,1.4,3–0,0.5,https://resources.premierleague.com/premierleague/badges/70/t8.png
2025-02-15,15:00,25,https://resources.premierleague.com/premierleague/badges/70/t7.png,,,,https://resources.premierleague.com/premierleague/badges/70/t40.png
2025-02-15,17:30,25,https://resources.premierleague.com/premierleague/badges/70/t31.png,,,,https://resources.premierleague.com/premierleague/badges/70/t11.png
2025-02-15,15:00,25,https://resources.premierleague.com/premierleague/badges/70/t54.png,,,,https://resources.premierleague.com/premierleague/badges/70/t17.png
2025-02-15,12:30,25,https://resources.premierleague.com/premierleague/badges/70/t13.png,,,,https://resources.premierleague.com/premierleague/badges/70/t3.png
2025-02-15,15:00,25,https://resources.premierleague.com/premierleague/badges/70/t43.png,,,,https://resources.premierleague.com/premierleague/badges/70/t4.png
2025-02-15,15:00,25,https://resources.premierleague.com/premierleague/badges/70/t20.png,,,,https://resources.premierleague.com/premierleague/badges/70/t91.png
2025-02-15,15:00,25,https://resources.premierleague.com/premierleague/badges/70/t21.png,,,,https://resources.premierleague.com/premierleague/badges/70/t94.png
